user_id,signup_date,country,device,acquisition_channel,age_band,player_type_seed
U02941,2026-02-12,United States,iOS,organic,45-54,casual
U02942,2026-02-26,Japan,iOS,influencer,35-44,casual
U02943,2026-02-15,Japan,Web,referral,25-34,competitive
U02944,2026-01-12,Brazil,Android,organic,25-34,casual
U02945,2026-02-19,India,Android,influencer,18-24,casual
U02946,2026-01-07,United States,iOS,paid_social,25-34,competitive
U02947,2026-02-05,Japan,Android,paid_social,18-24,competitive
U02948,2026-01-30,Canada,iOS,paid_social,18-24,casual
U02949,2026-02-01,United Kingdom,iOS,influencer,45-54,casual
U02950,2026-02-01,United Kingdom,iOS,organic,25-34,casual
U02951,2026-01-02,United States,Android,organic,35-44,casual
U02952,2026-01-31,Germany,Web,referral,25-34,casual
U02953,2026-02-26,Brazil,Android,influencer,18-24,casual
U02954,2026-01-27,United States,iOS,organic,25-34,casual
U02955,2026-01-17,India,iOS,organic,18-24,casual
U02956,2026-03-01,United Kingdom,Android,influencer,35-44,competitive
U02957,2026-01-06,United States,Android,store_feature,45-54,competitive
U02958,2026-01-30,Brazil,iOS,paid_social,35-44,casual
U02959,2026-01-31,United States,iOS,paid_social,35-44,competitive
U02960,2026-01-29,United States,Android,paid_social,45-54,collector
U02961,2026-02-25,Brazil,Web,referral,35-44,casual
U02962,2026-01-26,United States,Android,paid_social,25-34,competitive
U02963,2026-02-28,United States,iOS,store_feature,35-44,casual
U02964,2026-01-05,Brazil,Android,organic,25-34,collector
U02965,2026-02-14,United States,iOS,store_feature,18-24,casual
U02966,2026-02-05,Japan,Web,organic,35-44,casual
U02967,2026-01-15,Japan,iOS,influencer,35-44,collector
U02968,2026-01-14,United States,iOS,organic,18-24,competitive
U02969,2026-02-13,United Kingdom,Android,organic,55+,casual
U02970,2026-02-08,United States,iOS,organic,18-24,competitive
U02971,2026-02-06,Germany,iOS,organic,35-44,collector
U02972,2026-01-04,United States,Android,paid_social,55+,casual
U02973,2026-02-05,India,Android,referral,25-34,casual
U02974,2026-02-28,United States,Android,influencer,45-54,casual
U02975,2026-01-02,Brazil,iOS,paid_social,45-54,collector
U02976,2026-01-29,United States,iOS,paid_social,35-44,casual
U02977,2026-01-30,United States,Android,organic,55+,casual
U02978,2026-02-23,United Kingdom,Android,store_feature,35-44,casual
U02979,2026-01-17,Germany,iOS,organic,25-34,casual
U02980,2026-01-29,India,Web,organic,35-44,casual
U02981,2026-02-13,United States,Web,organic,25-34,casual
U02982,2026-01-04,United States,iOS,organic,25-34,casual
U02983,2026-02-18,Canada,Android,paid_social,18-24,casual
U02984,2026-02-19,Canada,Android,organic,25-34,casual
U02985,2026-02-13,India,iOS,organic,35-44,casual
U02986,2026-02-08,India,Android,store_feature,55+,casual
U02987,2026-02-14,India,iOS,organic,55+,competitive
U02988,2026-02-16,United States,iOS,paid_social,18-24,casual
U02989,2026-02-24,Canada,Web,paid_social,25-34,casual
U02990,2026-01-26,Brazil,Android,influencer,25-34,competitive
U02991,2026-01-28,Canada,iOS,referral,18-24,competitive
U02992,2026-02-08,Brazil,Android,organic,25-34,competitive
U02993,2026-01-12,United States,Web,influencer,25-34,collector
U02994,2026-02-21,Canada,Android,paid_social,55+,casual
U02995,2026-02-16,Japan,Web,organic,18-24,casual
U02996,2026-02-07,United States,Web,referral,45-54,casual
U02997,2026-01-19,India,iOS,referral,45-54,casual
U02998,2026-01-21,Canada,Android,organic,35-44,collector
U02999,2026-01-27,United States,Android,paid_social,18-24,competitive
U03000,2026-02-09,United States,Android,organic,25-34,competitive
U03001,2026-02-16,United States,iOS,paid_social,55+,collector
U03002,2026-02-10,United Kingdom,iOS,influencer,18-24,competitive
U03003,2026-02-25,United States,iOS,paid_social,18-24,casual
U03004,2026-02-27,Germany,Android,influencer,55+,collector
U03005,2026-02-12,Japan,Android,organic,35-44,casual
U03006,2026-01-23,Canada,Android,store_feature,35-44,casual
U03007,2026-02-05,United States,Android,influencer,18-24,casual
U03008,2026-01-26,Canada,iOS,referral,25-34,collector
U03009,2026-02-07,Japan,iOS,organic,45-54,competitive
U03010,2026-02-18,Germany,Android,organic,25-34,casual
U03011,2026-01-23,United States,Android,organic,18-24,collector
U03012,2026-01-31,United Kingdom,Android,paid_social,18-24,casual
U03013,2026-01-03,United Kingdom,iOS,influencer,35-44,competitive
U03014,2026-02-14,Canada,iOS,paid_social,25-34,casual
U03015,2026-01-30,United States,Web,organic,45-54,casual
U03016,2026-01-28,India,iOS,organic,25-34,casual
U03017,2026-02-01,United States,iOS,paid_social,18-24,collector
U03018,2026-01-13,United States,Android,paid_social,55+,collector
U03019,2026-02-05,United States,Android,organic,55+,casual
U03020,2026-02-14,Germany,Web,referral,35-44,casual
U03021,2026-01-21,United Kingdom,Web,organic,45-54,casual
U03022,2026-01-08,United States,Android,referral,18-24,competitive
U03023,2026-01-24,United Kingdom,iOS,paid_social,25-34,casual
U03024,2026-01-12,Brazil,Android,organic,18-24,competitive
U03025,2026-01-23,United States,Web,referral,25-34,casual
U03026,2026-02-07,India,Android,referral,35-44,casual
U03027,2026-01-07,Canada,Web,paid_social,45-54,collector
U03028,2026-02-14,United States,Android,store_feature,18-24,competitive
U03029,2026-01-14,India,iOS,paid_social,25-34,casual
U03030,2026-02-23,Japan,Android,organic,55+,casual
U03031,2026-02-13,Canada,Android,influencer,25-34,casual
U03032,2026-01-17,Japan,iOS,influencer,25-34,casual
U03033,2026-02-03,United Kingdom,iOS,organic,25-34,casual
U03034,2026-01-07,Canada,Android,influencer,25-34,competitive
U03035,2026-01-06,Japan,iOS,store_feature,25-34,casual
U03036,2026-02-27,Brazil,iOS,organic,25-34,casual
U03037,2026-02-18,United States,Android,paid_social,25-34,casual
U03038,2026-01-10,Germany,Android,organic,25-34,casual
U03039,2026-01-17,Canada,Android,paid_social,25-34,casual
U03040,2026-01-12,United States,Web,influencer,18-24,collector
U03041,2026-01-24,India,Web,paid_social,18-24,casual
U03042,2026-01-18,Germany,Android,paid_social,25-34,competitive
U03043,2026-01-20,Germany,iOS,organic,45-54,casual
U03044,2026-02-01,Germany,Android,paid_social,35-44,casual
U03045,2026-01-12,Germany,iOS,store_feature,18-24,casual
U03046,2026-02-22,United States,Android,organic,25-34,competitive
U03047,2026-02-13,India,Android,paid_social,35-44,casual
U03048,2026-02-15,Germany,iOS,paid_social,25-34,competitive
U03049,2026-01-11,Brazil,Android,referral,35-44,casual
U03050,2026-02-12,United Kingdom,Android,referral,55+,competitive
U03051,2026-02-20,United States,Web,referral,18-24,casual
U03052,2026-01-11,United States,iOS,paid_social,25-34,casual
U03053,2026-02-15,Canada,Web,paid_social,25-34,competitive
U03054,2026-01-22,United States,iOS,referral,25-34,casual
U03055,2026-02-17,Brazil,Android,referral,18-24,casual
U03056,2026-01-29,Japan,Web,paid_social,35-44,competitive
U03057,2026-02-18,Canada,iOS,store_feature,18-24,competitive
U03058,2026-01-09,Canada,iOS,organic,35-44,competitive
U03059,2026-01-24,Brazil,Android,organic,35-44,casual
U03060,2026-01-17,United States,Android,influencer,25-34,casual
U03061,2026-01-15,India,iOS,organic,55+,casual
U03062,2026-01-19,Canada,Android,influencer,45-54,casual
U03063,2026-01-23,United States,Android,paid_social,25-34,casual
U03064,2026-01-08,United States,iOS,influencer,55+,casual
U03065,2026-02-12,India,Android,paid_social,45-54,casual
U03066,2026-02-03,United States,Android,store_feature,18-24,casual
U03067,2026-02-19,Brazil,iOS,referral,25-34,casual
U03068,2026-02-12,United States,Android,paid_social,25-34,casual
U03069,2026-01-09,United States,iOS,paid_social,35-44,casual
U03070,2026-01-05,Japan,Web,organic,55+,casual
U03071,2026-01-26,United States,Android,organic,25-34,competitive
U03072,2026-01-29,United States,Android,influencer,18-24,casual
U03073,2026-01-15,United Kingdom,Android,organic,25-34,casual
U03074,2026-02-16,Japan,iOS,referral,35-44,collector
U03075,2026-02-04,Canada,Android,paid_social,25-34,casual
U03076,2026-02-14,United States,Android,organic,18-24,casual
U03077,2026-01-07,India,Android,influencer,25-34,competitive
U03078,2026-02-18,Brazil,Android,organic,35-44,competitive
U03079,2026-01-13,Japan,iOS,paid_social,18-24,collector
U03080,2026-01-27,Brazil,iOS,paid_social,25-34,collector
U03081,2026-01-27,Brazil,Android,organic,18-24,competitive
U03082,2026-02-19,Canada,iOS,organic,25-34,casual
U03083,2026-01-17,Canada,Android,referral,18-24,casual
U03084,2026-01-15,Brazil,Android,organic,18-24,casual
U03085,2026-01-21,Brazil,Android,store_feature,35-44,casual
U03086,2026-01-22,India,Android,referral,18-24,collector
U03087,2026-01-11,Germany,Android,organic,18-24,casual
U03088,2026-01-11,United States,Web,organic,25-34,collector
U03089,2026-01-14,United Kingdom,iOS,organic,18-24,casual
U03090,2026-01-29,Germany,Android,store_feature,18-24,casual
U03091,2026-01-21,United Kingdom,iOS,paid_social,25-34,collector
U03092,2026-01-24,Japan,Android,organic,25-34,casual
U03093,2026-02-13,Germany,Android,paid_social,25-34,casual
U03094,2026-01-15,United States,Android,paid_social,55+,casual
U03095,2026-02-24,Germany,Android,referral,25-34,casual
U03096,2026-02-15,Germany,Android,organic,25-34,casual
U03097,2026-01-11,India,iOS,organic,45-54,competitive
U03098,2026-01-19,Canada,Android,paid_social,25-34,collector
U03099,2026-01-12,Germany,iOS,referral,35-44,competitive
U03100,2026-01-17,United Kingdom,Web,referral,25-34,competitive
U03101,2026-01-22,United Kingdom,Android,organic,35-44,competitive
U03102,2026-01-08,United States,Android,organic,45-54,casual
U03103,2026-01-01,India,Web,referral,18-24,competitive
U03104,2026-01-27,India,Android,organic,45-54,competitive
U03105,2026-02-12,Germany,Android,paid_social,25-34,casual
U03106,2026-01-19,Germany,iOS,paid_social,35-44,casual
U03107,2026-02-21,United States,iOS,organic,25-34,competitive
U03108,2026-01-23,Germany,Web,paid_social,25-34,collector
U03109,2026-02-24,United Kingdom,Web,organic,18-24,collector
U03110,2026-01-15,Brazil,Android,paid_social,55+,casual
U03111,2026-02-02,United States,iOS,organic,35-44,competitive
U03112,2026-02-15,Brazil,iOS,paid_social,45-54,casual
U03113,2026-01-04,United States,Web,paid_social,25-34,collector
U03114,2026-02-25,Brazil,iOS,organic,25-34,competitive
U03115,2026-01-22,Germany,Android,paid_social,25-34,collector
U03116,2026-01-30,United States,iOS,referral,18-24,collector
U03117,2026-02-07,United Kingdom,iOS,influencer,25-34,casual
U03118,2026-02-08,Japan,Android,organic,45-54,collector
U03119,2026-01-02,Germany,Web,organic,45-54,competitive
U03120,2026-02-22,United States,Android,organic,25-34,casual
U03121,2026-02-07,United Kingdom,Android,influencer,25-34,casual
U03122,2026-03-01,Canada,Android,paid_social,35-44,competitive
U03123,2026-01-29,Brazil,Web,organic,35-44,casual
U03124,2026-02-06,Germany,Android,referral,35-44,casual
U03125,2026-01-27,United States,Android,organic,25-34,competitive
U03126,2026-02-23,Germany,Android,paid_social,18-24,casual
U03127,2026-02-19,Brazil,iOS,paid_social,18-24,casual
U03128,2026-02-24,Japan,iOS,referral,55+,competitive
U03129,2026-01-31,United States,Web,referral,35-44,casual
U03130,2026-02-17,Canada,Android,organic,55+,competitive
U03131,2026-01-22,United Kingdom,iOS,referral,25-34,casual
U03132,2026-01-28,United States,iOS,paid_social,25-34,collector
U03133,2026-02-15,United Kingdom,Web,organic,25-34,casual
U03134,2026-01-05,United States,Android,influencer,45-54,competitive
U03135,2026-02-12,United States,Android,referral,25-34,competitive
U03136,2026-01-01,Brazil,iOS,influencer,35-44,collector
U03137,2026-02-04,United States,Web,referral,18-24,casual
U03138,2026-01-29,Brazil,Web,organic,18-24,casual
U03139,2026-01-29,United States,Android,paid_social,18-24,casual
U03140,2026-01-30,Germany,iOS,paid_social,25-34,casual
U03141,2026-01-30,Canada,Android,organic,45-54,casual
U03142,2026-01-25,Japan,Android,paid_social,55+,competitive
U03143,2026-01-28,Japan,Android,paid_social,35-44,casual
U03144,2026-02-04,Canada,Web,organic,25-34,casual
U03145,2026-02-15,Germany,Android,store_feature,35-44,casual
U03146,2026-02-03,United States,iOS,organic,18-24,competitive
U03147,2026-02-08,Germany,Android,paid_social,35-44,competitive
U03148,2026-02-20,United States,Android,store_feature,35-44,casual
U03149,2026-03-01,United Kingdom,iOS,paid_social,25-34,casual
U03150,2026-01-07,United States,iOS,organic,18-24,casual
U03151,2026-02-12,India,Android,paid_social,18-24,competitive
U03152,2026-01-14,United Kingdom,Android,referral,25-34,competitive
U03153,2026-01-12,Germany,Android,store_feature,55+,casual
U03154,2026-02-17,Canada,iOS,organic,35-44,casual
U03155,2026-01-05,United States,iOS,organic,25-34,competitive
U03156,2026-02-20,United States,iOS,paid_social,25-34,competitive
U03157,2026-02-16,India,Android,organic,35-44,casual
U03158,2026-03-01,Japan,Android,store_feature,25-34,casual
U03159,2026-02-10,United States,Android,referral,18-24,casual
U03160,2026-02-22,Brazil,Android,store_feature,35-44,competitive
U03161,2026-01-08,Canada,iOS,influencer,25-34,casual
U03162,2026-02-23,United States,Android,paid_social,25-34,competitive
U03163,2026-01-10,United Kingdom,Web,influencer,25-34,competitive
U03164,2026-01-19,United States,Android,referral,18-24,competitive
U03165,2026-01-08,United States,iOS,organic,45-54,collector
U03166,2026-01-25,Brazil,Android,store_feature,45-54,casual
U03167,2026-02-14,United States,iOS,referral,55+,competitive
U03168,2026-01-17,India,iOS,influencer,55+,competitive
U03169,2026-02-19,Brazil,iOS,organic,25-34,competitive
U03170,2026-02-06,Japan,iOS,organic,25-34,casual
U03171,2026-02-07,Germany,iOS,store_feature,35-44,casual
U03172,2026-02-26,Japan,Android,organic,18-24,collector
U03173,2026-01-26,Canada,iOS,referral,55+,casual
U03174,2026-01-21,Germany,Android,paid_social,18-24,collector
U03175,2026-03-01,United Kingdom,Web,organic,25-34,casual
U03176,2026-02-03,India,Android,organic,35-44,casual
U03177,2026-02-06,United States,Android,store_feature,45-54,collector
U03178,2026-01-18,Germany,Android,organic,35-44,competitive
U03179,2026-01-13,Brazil,iOS,referral,25-34,competitive
U03180,2026-01-11,Canada,Android,referral,25-34,casual
U03181,2026-01-14,Japan,Android,referral,25-34,casual
U03182,2026-01-12,Canada,Android,paid_social,35-44,casual
U03183,2026-02-14,United States,Android,organic,25-34,competitive
U03184,2026-01-04,Germany,Android,store_feature,35-44,casual
U03185,2026-02-07,United Kingdom,Android,organic,18-24,casual
U03186,2026-02-26,United States,Android,organic,25-34,casual
U03187,2026-02-15,United States,Android,influencer,55+,collector
U03188,2026-01-25,United States,Web,organic,25-34,competitive
U03189,2026-01-04,Japan,Android,organic,35-44,casual
U03190,2026-02-20,India,Web,influencer,25-34,collector
U03191,2026-01-01,Germany,Web,organic,45-54,casual
U03192,2026-02-10,United States,Android,organic,18-24,casual
U03193,2026-02-10,United Kingdom,iOS,paid_social,25-34,casual
U03194,2026-01-12,Japan,iOS,store_feature,45-54,collector
U03195,2026-02-14,Brazil,Android,influencer,35-44,casual
U03196,2026-01-11,United States,iOS,referral,25-34,casual
U03197,2026-01-14,United States,Android,influencer,25-34,collector
U03198,2026-02-18,India,Android,organic,25-34,competitive
U03199,2026-02-28,Japan,Web,paid_social,45-54,competitive
U03200,2026-01-16,United States,Android,organic,35-44,competitive
U03201,2026-02-25,Japan,Android,influencer,45-54,competitive
U03202,2026-02-24,United States,iOS,influencer,55+,casual
U03203,2026-02-16,United States,iOS,organic,25-34,competitive
U03204,2026-01-09,Brazil,Android,store_feature,35-44,casual
U03205,2026-01-18,United Kingdom,iOS,referral,35-44,casual
U03206,2026-02-10,Canada,Android,organic,45-54,collector
U03207,2026-03-01,India,Web,paid_social,35-44,casual
U03208,2026-02-18,Japan,Android,influencer,18-24,casual
U03209,2026-01-26,United States,Android,organic,55+,casual
U03210,2026-01-15,Germany,Android,organic,35-44,competitive
U03211,2026-02-27,Japan,Android,influencer,45-54,collector
U03212,2026-01-17,Germany,Android,paid_social,25-34,casual
U03213,2026-01-21,India,Android,paid_social,25-34,casual
U03214,2026-02-27,Brazil,iOS,referral,35-44,competitive
U03215,2026-02-03,United States,Android,paid_social,35-44,competitive
U03216,2026-01-16,United States,iOS,organic,18-24,casual
U03217,2026-01-01,Japan,Android,organic,25-34,casual
U03218,2026-01-26,India,Android,store_feature,35-44,competitive
U03219,2026-03-01,United States,iOS,paid_social,55+,casual
U03220,2026-01-26,United States,Android,referral,18-24,competitive
U03221,2026-02-11,Japan,iOS,store_feature,25-34,casual
U03222,2026-01-16,United States,iOS,organic,25-34,competitive
U03223,2026-02-16,United States,iOS,store_feature,18-24,competitive
U03224,2026-02-16,India,iOS,referral,18-24,competitive
U03225,2026-02-06,Japan,Web,influencer,25-34,competitive
U03226,2026-02-16,India,Web,organic,35-44,casual
U03227,2026-02-04,Brazil,Android,organic,25-34,casual
U03228,2026-01-23,Canada,Android,referral,25-34,casual
U03229,2026-02-14,India,Android,influencer,55+,competitive
U03230,2026-02-20,United States,Web,influencer,25-34,competitive
U03231,2026-02-20,United States,Android,paid_social,35-44,casual
U03232,2026-01-13,India,iOS,paid_social,25-34,competitive
