transaction_id,user_id,timestamp,item_category,amount_usd,payment_type
T003265,U02580,2026-03-04 12:11:02,cosmetic,10.64,card
T003266,U02582,2026-02-17 18:01:08,expansion,24.97,card
T003267,U02582,2026-02-01 20:19:08,expansion,17.44,wallet
T003268,U02583,2026-01-28 17:41:41,cosmetic,6.53,card
T003269,U02583,2026-02-16 14:51:39,cosmetic,9.39,card
T003270,U02585,2026-01-27 08:06:09,cosmetic,10.64,card
T003271,U02585,2026-02-14 23:51:30,expansion,13.27,card
T003272,U02587,2026-01-27 21:11:56,booster,4.05,card
T003273,U02587,2026-02-02 19:25:07,cosmetic,7.25,card
T003274,U02596,2026-01-18 00:52:19,booster,5.62,card
T003275,U02596,2026-02-02 07:08:13,cosmetic,8.3,card
T003276,U02596,2026-02-01 12:19:58,expansion,14.81,card
T003277,U02597,2026-02-27 17:48:45,currency,9.96,wallet
T003278,U02597,2026-02-28 16:15:59,cosmetic,10.94,wallet
T003279,U02597,2026-02-20 03:06:41,battlepass,19.88,wallet
T003280,U02598,2026-02-19 16:00:16,expansion,13.6,card
T003281,U02598,2026-03-07 14:27:31,cosmetic,4.46,card
T003282,U02603,2026-02-28 03:48:50,cosmetic,5.47,wallet
T003283,U02603,2026-03-09 21:19:51,booster,5.35,card
T003284,U02605,2026-02-27 00:28:47,battlepass,14.11,card
T003285,U02605,2026-02-26 07:14:31,cosmetic,4.35,card
T003286,U02606,2026-03-05 06:04:28,cosmetic,6.92,wallet
T003287,U02607,2026-02-23 05:18:37,battlepass,11.58,card
T003288,U02607,2026-02-21 08:10:29,currency,18.87,card
T003289,U02607,2026-02-12 23:10:21,battlepass,14.24,card
T003290,U02610,2026-03-17 18:41:47,currency,15.1,card
T003291,U02610,2026-03-11 14:00:42,expansion,29.59,card
T003292,U02610,2026-03-10 12:32:04,booster,5.26,card
T003293,U02611,2026-03-26 17:06:25,booster,4.51,card
T003294,U02611,2026-03-14 14:42:22,cosmetic,5.41,card
T003295,U02611,2026-03-08 14:17:27,cosmetic,7.23,card
T003296,U02617,2026-03-12 07:56:17,currency,12.61,wallet
T003297,U02617,2026-03-30 11:41:19,currency,17.32,wallet
T003298,U02618,2026-01-21 03:30:01,expansion,25.26,card
T003299,U02618,2026-01-31 17:00:33,cosmetic,8.53,wallet
T003300,U02618,2026-01-08 16:21:48,booster,5.89,wallet
T003301,U02618,2026-01-04 00:59:18,cosmetic,9.18,card
T003302,U02618,2026-01-09 19:11:52,cosmetic,8.31,card
T003303,U02622,2026-01-24 00:23:01,expansion,19.02,card
T003304,U02622,2026-02-06 16:10:08,battlepass,21.57,card
T003305,U02622,2026-02-01 20:06:06,expansion,24.21,card
T003306,U02623,2026-02-03 12:50:00,expansion,14.72,card
T003307,U02623,2026-01-29 02:04:15,cosmetic,8.82,card
T003308,U02623,2026-02-03 07:07:50,booster,5.26,card
T003309,U02623,2026-01-28 19:08:37,cosmetic,5.17,wallet
T003310,U02626,2026-02-20 00:41:53,booster,2.63,card
T003311,U02627,2026-03-10 12:11:02,cosmetic,5.24,card
T003312,U02627,2026-03-11 12:02:55,cosmetic,8.4,card
T003313,U02627,2026-03-28 18:44:47,cosmetic,10.41,card
T003314,U02627,2026-02-28 10:21:53,currency,19.13,card
T003315,U02628,2026-01-19 15:04:03,cosmetic,9.76,wallet
T003316,U02628,2026-01-20 15:56:13,cosmetic,8.18,card
T003317,U02630,2026-01-11 02:12:43,cosmetic,7.9,card
T003318,U02630,2026-01-06 17:03:18,cosmetic,4.59,card
T003319,U02631,2026-03-07 15:19:10,expansion,16.94,card
T003320,U02632,2026-03-07 09:24:36,expansion,19.16,card
T003321,U02632,2026-03-05 03:35:08,cosmetic,10.42,card
T003322,U02632,2026-03-11 13:46:16,currency,9.38,card
T003323,U02632,2026-02-18 02:40:25,battlepass,13.11,card
T003324,U02634,2026-02-21 00:51:13,expansion,25.36,wallet
T003325,U02634,2026-02-20 07:11:59,currency,9.01,wallet
T003326,U02634,2026-02-24 14:10:45,booster,6.32,wallet
T003327,U02635,2026-01-30 07:22:09,booster,5.05,card
T003328,U02637,2026-02-05 08:16:21,booster,2.62,wallet
T003329,U02637,2026-02-15 14:45:18,cosmetic,10.96,card
T003330,U02638,2026-02-25 22:03:54,cosmetic,5.37,card
T003331,U02638,2026-03-13 10:41:10,cosmetic,10.3,card
T003332,U02638,2026-02-26 18:23:16,currency,16.04,card
T003333,U02638,2026-02-25 02:30:54,currency,11.37,card
T003334,U02638,2026-03-05 16:06:01,currency,16.22,card
T003335,U02638,2026-02-22 16:59:53,cosmetic,6.55,card
T003336,U02638,2026-03-06 00:31:12,currency,15.52,card
T003337,U02639,2026-02-05 16:15:39,cosmetic,8.58,wallet
T003338,U02639,2026-01-17 22:19:35,expansion,12.47,card
T003339,U02639,2026-01-27 20:15:00,booster,3.67,wallet
T003340,U02644,2026-01-30 12:56:47,currency,18.55,card
T003341,U02644,2026-02-02 04:20:13,expansion,30.23,card
T003342,U02649,2026-03-18 15:14:32,expansion,14.59,card
T003343,U02649,2026-02-28 23:08:16,cosmetic,4.4,card
T003344,U02650,2026-02-05 00:16:55,cosmetic,7.25,card
T003345,U02653,2026-03-02 23:15:49,cosmetic,8.13,wallet
T003346,U02653,2026-03-12 04:05:39,cosmetic,10.53,card
T003347,U02653,2026-03-25 09:51:45,cosmetic,5.03,wallet
T003348,U02653,2026-03-07 20:38:39,currency,11.16,card
T003349,U02653,2026-03-21 02:29:00,currency,17.15,wallet
T003350,U02655,2026-03-13 08:08:17,expansion,20.78,card
T003351,U02659,2026-02-16 14:24:00,expansion,30.62,wallet
T003352,U02660,2026-02-05 13:11:26,cosmetic,7.91,card
T003353,U02660,2026-01-10 11:47:21,currency,14.16,card
T003354,U02662,2026-03-09 10:08:31,currency,12.19,card
T003355,U02663,2026-01-29 13:46:10,currency,15.4,card
T003356,U02663,2026-01-16 20:08:12,expansion,31.34,wallet
T003357,U02663,2026-01-28 04:16:15,booster,4.13,wallet
T003358,U02665,2026-01-31 22:12:43,booster,4.71,card
T003359,U02665,2026-02-11 07:06:22,currency,15.15,card
T003360,U02665,2026-01-19 08:00:13,expansion,18.05,card
T003361,U02667,2026-01-24 10:33:52,battlepass,19.05,card
T003362,U02667,2026-01-20 00:00:30,booster,4.81,card
T003363,U02667,2026-02-03 12:23:42,booster,4.71,card
T003364,U02667,2026-02-04 21:50:20,expansion,23.68,card
T003365,U02673,2026-03-20 00:07:34,battlepass,16.09,card
T003366,U02673,2026-02-23 22:25:15,booster,6.02,card
T003367,U02673,2026-02-26 11:53:04,currency,14.56,card
T003368,U02674,2026-01-23 16:11:25,currency,18.32,card
T003369,U02674,2026-02-03 07:00:12,booster,5.12,wallet
T003370,U02676,2026-02-18 08:07:49,booster,5.52,card
T003371,U02676,2026-02-14 20:17:15,currency,9.06,card
T003372,U02677,2026-03-15 18:11:54,booster,3.03,wallet
T003373,U02682,2026-02-02 18:52:47,cosmetic,5.42,card
T003374,U02682,2026-01-20 19:37:07,booster,6.44,card
T003375,U02686,2026-02-26 17:27:26,booster,5.9,card
T003376,U02686,2026-02-23 05:11:55,currency,16.47,card
T003377,U02686,2026-02-27 20:13:19,booster,5.98,card
T003378,U02687,2026-02-07 01:50:58,booster,4.28,card
T003379,U02687,2026-02-12 22:30:03,expansion,14.46,card
T003380,U02687,2026-01-25 05:26:08,expansion,23.57,card
T003381,U02689,2026-02-19 01:18:19,currency,19.45,card
T003382,U02689,2026-03-06 07:18:54,battlepass,9.47,card
T003383,U02689,2026-03-05 19:49:06,battlepass,9.17,card
T003384,U02691,2026-02-20 09:40:42,booster,5.99,card
T003385,U02691,2026-02-13 13:32:58,expansion,21.38,card
T003386,U02691,2026-03-08 21:44:51,cosmetic,4.09,card
T003387,U02691,2026-03-12 14:00:57,cosmetic,10.87,card
T003388,U02692,2026-02-25 08:44:45,currency,11.67,card
T003389,U02692,2026-02-15 09:02:50,currency,12.41,wallet
T003390,U02692,2026-02-07 14:26:49,currency,9.18,wallet
T003391,U02694,2026-02-11 00:12:03,booster,4.11,card
T003392,U02697,2026-01-13 21:40:54,battlepass,17.12,card
T003393,U02697,2026-01-16 00:34:22,cosmetic,9.59,card
T003394,U02697,2026-01-30 01:44:03,booster,6.03,card
T003395,U02698,2026-02-14 14:21:44,currency,19.15,card
T003396,U02698,2026-01-28 01:10:01,battlepass,20.5,card
T003397,U02698,2026-02-04 12:21:37,cosmetic,10.94,card
T003398,U02698,2026-02-08 06:16:07,currency,20.95,wallet
T003399,U02700,2026-01-29 15:55:18,booster,3.47,card
T003400,U02700,2026-01-31 16:16:04,booster,2.85,card
T003401,U02700,2026-01-29 23:34:22,cosmetic,10.07,card
T003402,U02702,2026-02-22 05:08:11,currency,20.24,wallet
T003403,U02702,2026-02-22 08:45:37,booster,4.34,wallet
T003404,U02702,2026-03-18 04:36:20,booster,3.65,card
T003405,U02703,2026-02-04 08:37:55,cosmetic,6.4,card
T003406,U02703,2026-02-02 16:33:29,battlepass,11.68,card
T003407,U02703,2026-02-03 02:10:38,cosmetic,6.44,card
T003408,U02705,2026-02-02 17:45:11,booster,6.54,card
T003409,U02705,2026-01-11 18:55:26,cosmetic,9.37,card
T003410,U02705,2026-01-05 22:38:25,currency,9.91,card
T003411,U02705,2026-01-25 11:42:41,booster,2.91,card
T003412,U02708,2026-01-30 19:39:04,booster,5.97,card
T003413,U02712,2026-01-11 12:19:03,cosmetic,9.91,card
T003414,U02712,2026-01-02 11:39:07,expansion,22.88,card
T003415,U02712,2026-01-20 05:01:13,booster,5.61,card
T003416,U02712,2026-01-04 17:41:58,cosmetic,7.09,wallet
T003417,U02715,2026-02-21 07:47:32,battlepass,18.81,card
T003418,U02715,2026-02-07 01:12:46,battlepass,12.07,card
T003419,U02715,2026-02-28 01:16:11,battlepass,14.93,card
T003420,U02715,2026-03-01 21:34:57,cosmetic,10.49,card
T003421,U02717,2026-02-10 15:43:48,battlepass,15.32,card
T003422,U02717,2026-02-18 15:02:47,currency,16.88,card
T003423,U02717,2026-01-31 16:24:14,currency,11.44,card
T003424,U02717,2026-02-09 18:43:15,cosmetic,6.09,card
T003425,U02717,2026-01-31 15:56:05,cosmetic,4.98,card
T003426,U02725,2026-03-06 17:44:54,cosmetic,6.95,card
T003427,U02726,2026-02-07 02:17:24,currency,11.6,card
T003428,U02726,2026-02-23 07:04:44,cosmetic,4.64,card
T003429,U02726,2026-02-17 01:44:05,battlepass,14.31,card
T003430,U02728,2026-01-12 15:40:27,currency,8.75,wallet
T003431,U02730,2026-02-03 08:15:33,currency,15.11,card
T003432,U02730,2026-02-26 01:53:20,cosmetic,6.81,card
T003433,U02730,2026-01-30 15:09:44,expansion,16.91,card
T003434,U02731,2026-02-28 16:25:40,currency,18.96,card
T003435,U02731,2026-03-24 23:06:13,cosmetic,4.22,card
T003436,U02731,2026-03-03 15:02:23,cosmetic,7.94,card
T003437,U02731,2026-03-13 21:14:59,currency,18.75,wallet
T003438,U02733,2026-02-26 12:14:19,currency,17.92,wallet
T003439,U02733,2026-03-11 08:38:29,cosmetic,7.67,wallet
T003440,U02733,2026-03-06 15:14:51,cosmetic,6.1,wallet
T003441,U02733,2026-03-12 17:59:46,booster,6.54,wallet
T003442,U02735,2026-02-20 21:59:16,cosmetic,6.13,card
T003443,U02735,2026-02-24 01:00:25,booster,5.6,card
T003444,U02736,2026-01-28 01:09:15,battlepass,18.55,card
T003445,U02736,2026-01-24 08:20:54,expansion,15.2,wallet
T003446,U02736,2026-02-03 13:34:59,booster,3.1,card
T003447,U02737,2026-02-09 02:44:40,booster,6.33,wallet
T003448,U02737,2026-02-07 12:53:40,booster,5.77,wallet
T003449,U02737,2026-02-26 17:04:00,expansion,19.77,wallet
T003450,U02737,2026-02-22 03:58:23,cosmetic,4.53,wallet
T003451,U02740,2026-02-11 15:41:05,booster,3.65,wallet
T003452,U02740,2026-02-13 11:59:24,cosmetic,6.37,card
T003453,U02740,2026-01-23 18:46:11,booster,4.35,wallet
T003454,U02740,2026-01-21 14:19:06,battlepass,13.34,card
T003455,U02741,2026-02-05 00:04:20,currency,21.12,wallet
T003456,U02741,2026-02-03 11:33:29,expansion,26.2,wallet
T003457,U02741,2026-02-03 14:01:59,currency,9.49,card
T003458,U02743,2026-02-26 08:59:34,booster,3.13,wallet
T003459,U02745,2026-01-21 16:42:35,cosmetic,7.93,card
T003460,U02745,2026-02-09 18:13:18,currency,8.28,card
T003461,U02745,2026-01-14 17:29:31,expansion,20.9,card
T003462,U02745,2026-02-04 11:30:07,cosmetic,5.97,card
T003463,U02746,2026-02-08 01:22:57,expansion,28.93,wallet
T003464,U02747,2026-01-30 05:01:31,cosmetic,8.48,wallet
T003465,U02747,2026-01-14 04:22:16,booster,6.24,card
T003466,U02748,2026-03-08 13:31:22,currency,10.63,wallet
T003467,U02748,2026-02-25 11:43:14,booster,2.45,wallet
T003468,U02749,2026-02-18 08:56:31,currency,12.49,card
T003469,U02749,2026-02-09 19:06:03,cosmetic,7.36,card
T003470,U02749,2026-02-07 23:19:49,cosmetic,6.13,card
T003471,U02749,2026-02-20 04:19:53,cosmetic,8.62,card
T003472,U02750,2026-03-14 07:56:34,cosmetic,8.98,wallet
T003473,U02751,2026-02-06 02:03:31,cosmetic,6.5,wallet
T003474,U02751,2026-01-31 07:43:43,expansion,16.59,wallet
T003475,U02751,2026-02-03 12:14:31,currency,15.01,card
T003476,U02751,2026-01-27 12:27:44,booster,2.41,wallet
T003477,U02751,2026-01-29 19:54:30,battlepass,8.63,wallet
T003478,U02751,2026-01-29 16:15:20,cosmetic,7.67,wallet
T003479,U02752,2026-01-21 05:16:57,booster,2.97,card
T003480,U02752,2026-01-10 05:36:42,cosmetic,7.05,card
T003481,U02753,2026-02-06 08:10:03,booster,3.91,card
T003482,U02753,2026-02-23 00:01:25,cosmetic,8.27,card
T003483,U02758,2026-02-15 21:00:08,currency,10.51,wallet
T003484,U02758,2026-02-11 06:55:30,currency,21.05,card
T003485,U02759,2026-02-05 17:39:52,battlepass,18.61,card
T003486,U02760,2026-02-05 13:19:37,cosmetic,4.18,card
T003487,U02760,2026-02-09 08:57:19,expansion,32.48,card
T003488,U02760,2026-02-03 23:13:14,booster,5.92,wallet
T003489,U02760,2026-02-12 09:10:17,currency,21.59,wallet
T003490,U02761,2026-02-03 23:48:15,cosmetic,10.9,wallet
T003491,U02761,2026-01-20 20:54:38,expansion,13.15,wallet
T003492,U02761,2026-02-05 07:21:53,battlepass,14.19,card
T003493,U02764,2026-01-18 21:47:17,expansion,20.64,card
T003494,U02764,2026-01-16 02:12:01,expansion,23.32,card
T003495,U02765,2026-02-10 21:25:47,currency,17.72,card
T003496,U02765,2026-01-25 03:09:59,cosmetic,9.8,card
T003497,U02765,2026-02-03 10:46:16,cosmetic,4.52,card
T003498,U02765,2026-02-09 09:32:36,cosmetic,10.63,card
T003499,U02766,2026-03-01 05:37:51,battlepass,11.6,wallet
T003500,U02766,2026-02-02 12:35:40,cosmetic,10.25,card
T003501,U02766,2026-02-06 21:03:15,currency,10.13,card
T003502,U02767,2026-01-30 16:50:48,currency,9.64,card
T003503,U02767,2026-01-25 07:12:12,cosmetic,8.72,card
T003504,U02769,2026-02-18 16:00:42,battlepass,8.13,card
T003505,U02770,2026-03-26 08:47:35,booster,3.66,wallet
T003506,U02770,2026-03-02 07:34:40,cosmetic,10.35,card
T003507,U02771,2026-03-04 14:59:22,currency,14.86,wallet
T003508,U02771,2026-02-22 23:33:13,battlepass,15.56,card
T003509,U02775,2026-02-03 10:24:24,booster,5.69,card
T003510,U02775,2026-02-03 23:27:01,booster,3.81,card
T003511,U02775,2026-03-02 05:41:28,cosmetic,4.32,card
T003512,U02775,2026-02-26 14:33:12,cosmetic,4.31,card
T003513,U02775,2026-02-22 11:03:30,cosmetic,8.76,card
T003514,U02775,2026-02-11 19:39:20,cosmetic,9.49,card
T003515,U02776,2026-01-22 01:29:58,booster,2.45,wallet
T003516,U02776,2026-01-22 04:34:53,cosmetic,5.09,wallet
T003517,U02777,2026-02-09 02:35:57,booster,6.45,card
T003518,U02779,2026-02-19 10:47:08,booster,4.24,card
T003519,U02779,2026-02-07 02:38:33,cosmetic,5.82,card
T003520,U02779,2026-02-12 07:45:48,booster,5.65,card
T003521,U02779,2026-02-10 02:49:10,battlepass,15.81,card
T003522,U02779,2026-02-07 16:11:56,currency,20.37,card
T003523,U02781,2026-02-03 10:24:43,cosmetic,7.03,card
T003524,U02781,2026-02-07 22:53:32,cosmetic,4.3,wallet
T003525,U02781,2026-01-20 17:06:11,booster,5.4,card
T003526,U02781,2026-02-17 11:58:38,battlepass,8.4,wallet
T003527,U02782,2026-03-24 03:39:33,cosmetic,10.06,wallet
T003528,U02782,2026-03-05 20:59:04,cosmetic,10.49,wallet
T003529,U02782,2026-03-20 15:03:25,battlepass,17.97,card
T003530,U02782,2026-03-15 06:52:20,cosmetic,9.17,wallet
T003531,U02785,2026-03-08 00:34:37,booster,4.77,card
T003532,U02785,2026-03-15 23:17:21,battlepass,19.08,card
T003533,U02785,2026-02-27 12:43:14,cosmetic,9.61,card
T003534,U02786,2026-01-27 03:46:20,cosmetic,8.73,card
T003535,U02786,2026-01-18 15:14:42,currency,16.5,wallet
T003536,U02786,2026-01-14 11:10:18,cosmetic,7.82,wallet
T003537,U02786,2026-01-20 06:31:54,currency,11.26,card
T003538,U02787,2026-01-22 07:23:25,battlepass,17.06,wallet
T003539,U02787,2026-01-24 08:27:31,booster,6.38,card
T003540,U02787,2026-02-01 12:11:54,cosmetic,10.42,wallet
T003541,U02788,2026-01-13 20:04:49,cosmetic,8.83,card
T003542,U02788,2026-01-16 17:01:57,cosmetic,5.29,card
T003543,U02788,2026-01-25 19:52:13,cosmetic,7.3,card
T003544,U02788,2026-01-19 04:00:27,currency,17.75,card
T003545,U02791,2026-03-09 17:27:29,cosmetic,6.32,card
T003546,U02791,2026-03-06 05:58:32,cosmetic,5.5,wallet
T003547,U02792,2026-01-26 07:30:38,cosmetic,7.48,card
T003548,U02792,2026-02-07 17:19:19,currency,13.33,wallet
T003549,U02792,2026-01-31 13:07:36,booster,6.22,wallet
T003550,U02793,2026-02-16 15:10:59,cosmetic,9.0,wallet
T003551,U02793,2026-02-16 12:40:45,booster,5.63,card
T003552,U02794,2026-02-24 20:34:42,currency,14.42,wallet
T003553,U02794,2026-03-01 21:02:29,cosmetic,5.18,wallet
T003554,U02794,2026-03-02 10:25:56,currency,21.47,card
T003555,U02794,2026-03-01 19:11:35,expansion,32.42,card
T003556,U02795,2026-02-01 12:20:09,battlepass,19.95,wallet
T003557,U02795,2026-01-13 00:44:11,booster,3.86,wallet
T003558,U02795,2026-01-13 19:58:19,booster,3.69,wallet
T003559,U02795,2026-01-07 17:28:37,booster,6.52,wallet
T003560,U02796,2026-03-20 17:43:19,booster,3.01,card
T003561,U02796,2026-02-27 15:17:14,currency,19.2,card
T003562,U02796,2026-03-23 13:52:40,expansion,32.73,card
T003563,U02796,2026-02-25 23:05:40,booster,3.96,card
T003564,U02796,2026-02-27 03:25:05,cosmetic,10.91,card
T003565,U02798,2026-03-05 07:56:09,cosmetic,7.58,wallet
T003566,U02799,2026-03-05 12:30:46,booster,4.75,card
T003567,U02799,2026-02-18 02:06:21,cosmetic,6.05,card
T003568,U02799,2026-03-06 17:17:29,cosmetic,10.12,card
T003569,U02801,2026-02-18 05:03:00,booster,4.39,card
T003570,U02801,2026-02-28 19:46:43,expansion,13.65,card
T003571,U02801,2026-03-06 11:06:57,booster,6.18,wallet
T003572,U02801,2026-03-15 20:10:46,currency,16.21,wallet
T003573,U02801,2026-02-17 01:01:44,currency,8.64,wallet
T003574,U02802,2026-02-21 21:20:15,cosmetic,9.16,card
T003575,U02802,2026-02-08 01:59:37,booster,3.34,card
T003576,U02802,2026-02-05 20:52:47,cosmetic,5.51,card
T003577,U02804,2026-01-05 22:49:17,cosmetic,4.35,card
T003578,U02807,2026-02-06 12:59:36,battlepass,15.59,card
T003579,U02807,2026-01-31 00:11:08,expansion,27.8,card
T003580,U02809,2026-03-16 05:26:16,expansion,21.27,card
T003581,U02809,2026-02-18 22:18:28,booster,5.95,card
T003582,U02809,2026-03-11 08:45:27,cosmetic,8.72,card
T003583,U02810,2026-01-22 17:28:06,booster,3.62,card
T003584,U02810,2026-01-17 16:24:54,cosmetic,4.3,card
T003585,U02810,2026-02-06 06:49:06,cosmetic,4.92,card
T003586,U02812,2026-01-22 00:11:00,battlepass,15.9,card
T003587,U02812,2026-01-29 12:08:25,expansion,13.08,card
T003588,U02812,2026-02-02 23:04:11,battlepass,20.32,card
T003589,U02815,2026-01-19 08:38:45,cosmetic,7.89,card
T003590,U02815,2026-01-30 23:57:03,booster,3.01,wallet
T003591,U02815,2026-01-17 05:05:21,cosmetic,7.78,wallet
T003592,U02816,2026-01-27 06:04:31,cosmetic,6.2,card
T003593,U02816,2026-01-17 14:16:08,currency,18.42,card
T003594,U02818,2026-03-06 02:23:58,currency,10.5,wallet
T003595,U02818,2026-02-25 20:24:06,currency,9.66,wallet
T003596,U02819,2026-01-18 17:58:11,cosmetic,9.56,card
T003597,U02820,2026-03-06 07:07:00,battlepass,11.76,wallet
T003598,U02820,2026-02-22 23:30:46,battlepass,20.48,wallet
T003599,U02820,2026-02-16 05:13:41,cosmetic,10.38,card
T003600,U02821,2026-02-04 06:37:06,cosmetic,8.44,card
T003601,U02821,2026-02-04 09:15:11,cosmetic,6.89,card
T003602,U02822,2026-03-17 14:07:28,cosmetic,9.22,card
T003603,U02822,2026-03-03 18:59:37,cosmetic,10.12,card
T003604,U02822,2026-02-28 02:22:45,cosmetic,6.82,card
T003605,U02823,2026-02-02 06:22:30,cosmetic,4.66,wallet
T003606,U02823,2026-01-21 23:31:09,booster,3.02,card
T003607,U02823,2026-01-21 22:39:22,battlepass,15.47,wallet
T003608,U02823,2026-01-15 17:32:47,currency,12.76,wallet
T003609,U02824,2026-03-24 05:03:03,cosmetic,10.03,wallet
T003610,U02824,2026-02-28 20:47:30,cosmetic,8.16,wallet
T003611,U02824,2026-03-13 00:08:10,expansion,13.97,card
T003612,U02824,2026-03-03 00:30:29,battlepass,17.22,card
T003613,U02825,2026-02-14 19:40:04,cosmetic,6.65,card
T003614,U02825,2026-02-11 20:28:09,currency,19.56,card
T003615,U02828,2026-03-16 00:02:57,currency,18.59,card
T003616,U02828,2026-03-07 02:39:14,currency,16.92,card
T003617,U02828,2026-03-26 10:14:07,currency,21.21,card
T003618,U02828,2026-03-02 07:29:52,expansion,17.79,wallet
T003619,U02828,2026-03-26 03:25:13,cosmetic,9.86,card
T003620,U02830,2026-01-30 03:48:03,booster,2.73,wallet
T003621,U02831,2026-03-08 05:40:05,cosmetic,7.12,card
T003622,U02831,2026-03-15 10:03:14,battlepass,8.33,card
T003623,U02832,2026-03-11 13:07:38,booster,6.14,card
T003624,U02832,2026-03-06 16:28:23,battlepass,13.55,card
T003625,U02832,2026-02-27 07:58:09,cosmetic,6.37,card
T003626,U02833,2026-02-05 11:01:02,cosmetic,7.35,wallet
T003627,U02833,2026-01-19 10:18:17,currency,18.29,wallet
T003628,U02833,2026-02-14 14:59:24,battlepass,19.14,wallet
T003629,U02834,2026-02-04 20:08:52,cosmetic,10.96,card
T003630,U02834,2026-02-21 08:50:18,booster,4.72,card
T003631,U02834,2026-02-15 09:27:36,currency,9.47,card
T003632,U02835,2026-01-28 07:56:52,cosmetic,10.68,card
T003633,U02835,2026-01-24 19:11:44,battlepass,21.97,wallet
T003634,U02835,2026-01-25 04:22:36,cosmetic,6.66,wallet
T003635,U02836,2026-03-03 21:52:57,booster,6.21,card
T003636,U02836,2026-02-28 23:06:35,cosmetic,9.15,card
T003637,U02836,2026-02-16 16:43:42,expansion,17.23,card
T003638,U02836,2026-02-24 20:50:15,booster,2.75,card
T003639,U02836,2026-02-26 20:56:04,expansion,14.55,card
T003640,U02836,2026-02-07 14:04:26,battlepass,10.66,card
T003641,U02839,2026-01-28 17:47:11,battlepass,13.21,card
T003642,U02839,2026-01-25 09:59:34,booster,3.04,card
T003643,U02840,2026-03-22 17:14:51,booster,5.75,wallet
T003644,U02840,2026-03-16 22:54:14,cosmetic,8.58,wallet
T003645,U02841,2026-02-19 21:11:45,currency,8.64,card
T003646,U02841,2026-02-12 08:36:28,booster,3.58,card
T003647,U02841,2026-01-29 03:58:03,booster,4.44,card
T003648,U02841,2026-02-15 18:55:44,expansion,17.15,card
